"DATE_AND_TIME";"DATE";"TIME";"GAME";"RESULT";"ATTENDENCE";"STADIUM";"SEASON";"WEEKDAY";"HOME_OR_AWAY";"TEAM";"HOME_TEAM";"AWAY_TEAM";"OPPONENT";"HOME_GOALS";"AWAY_GOALS";"GOAL_FOR";"GOAL_AGAINST";"GOAL_DIFF";"GAMES_PLAYED";"POINTS";"W";"D";"L";"CUM_GOAL_FOR";"CUM_GOAL_AGAINST";"CUM_GOAL_DIFF";"CUM_GAMES_PLAYED";"CUM_POINTS";"CUM_W";"CUM_D";"CUM_L";"CUM_POSITION";"LATEST_POSITION_PER_SEASON"
2010-08-01 18:00:00;2010-08-01;"18:00";"IF Elfsborg - Gefle IF FF";"1 - 0";8473;"Borås Arena";2010;"söndag";"HOME";"IF Elfsborg";"IF Elfsborg";"Gefle IF FF";"Gefle IF FF";1;0;1;0;1;1;3;1;0;0;31;22;9;17;27;7;6;4;4;4
2010-07-31 16:00:00;2010-07-31;"16:00";"Mjällby AIF - AIK";"0 - 0";6869;"Strandvallen";2010;"lördag";"HOME";"Mjällby AIF";"Mjällby AIF";"AIK";"AIK";0;0;0;0;0;1;1;0;1;0;18;12;6;17;26;7;5;5;5;6
2010-08-01 18:00:00;2010-08-01;"18:00";"IFK Göteborg - Kalmar FF";"3 - 1";8698;"Gamla Ullevi";2010;"söndag";"AWAY";"Kalmar FF";"IFK Göteborg";"Kalmar FF";"IFK Göteborg";3;1;1;3;-2;1;0;0;0;1;20;22;-2;17;22;5;7;5;6;9
2010-07-31 16:00:00;2010-07-31;"16:00";"Djurgården - BK Häcken";"0 - 3";6162;"Stockholms Stadion 1";2010;"lördag";"AWAY";"BK Häcken";"Djurgården";"BK Häcken";"Djurgården";0;3;3;0;3;1;3;1;0;0;19;22;-3;17;22;6;4;7;7;8
2010-08-02 19:00:00;2010-08-02;"19:00";"IF Brommapojkarna - Helsingborgs IF";"1 - 3";2055;"Grimsta IP 1";2010;"måndag";"HOME";"IF Brommapojkarna";"IF Brommapojkarna";"Helsingborgs IF";"Helsingborgs IF";1;3;1;3;-2;1;0;0;0;1;14;18;-4;17;22;6;4;7;8;16
2010-08-01 18:00:00;2010-08-01;"18:00";"IFK Göteborg - Kalmar FF";"3 - 1";8698;"Gamla Ullevi";2010;"söndag";"HOME";"IFK Göteborg";"IFK Göteborg";"Kalmar FF";"Kalmar FF";3;1;3;1;2;1;3;1;0;0;22;14;8;17;21;5;6;6;9;7
2010-08-01 16:30:00;2010-08-01;"16:30";"Malmö FF - GAIS";"1 - 0";12212;"Swedbank Stadion";2010;"söndag";"AWAY";"GAIS";"Malmö FF";"GAIS";"Malmö FF";1;0;0;1;-1;1;0;0;0;1;13;17;-4;17;21;5;6;6;10;13
2010-08-02 19:00:00;2010-08-02;"19:00";"Trelleborgs FF - Halmstads BK";"1 - 0";2795;"Vångavallen, D-plan";2010;"måndag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"Halmstads BK";"Halmstads BK";1;0;1;0;1;1;3;1;0;0;16;25;-9;17;21;6;3;8;11;5
2010-08-02 19:00:00;2010-08-02;"19:00";"Trelleborgs FF - Halmstads BK";"1 - 0";2795;"Vångavallen, D-plan";2010;"måndag";"AWAY";"Halmstads BK";"Trelleborgs FF";"Halmstads BK";"Trelleborgs FF";1;0;0;1;-1;1;0;0;0;1;16;22;-6;17;20;6;2;9;12;12
2010-07-31 16:00:00;2010-07-31;"16:00";"Djurgården - BK Häcken";"0 - 3";6162;"Stockholms Stadion 1";2010;"lördag";"HOME";"Djurgården";"Djurgården";"BK Häcken";"BK Häcken";0;3;0;3;-3;1;0;0;0;1;15;21;-6;17;19;5;4;8;13;10
2010-08-01 18:00:00;2010-08-01;"18:00";"IF Elfsborg - Gefle IF FF";"1 - 0";8473;"Borås Arena";2010;"söndag";"AWAY";"Gefle IF FF";"IF Elfsborg";"Gefle IF FF";"IF Elfsborg";1;0;0;1;-1;1;0;0;0;1;15;22;-7;17;16;4;4;9;14;14
2010-07-31 16:00:00;2010-07-31;"16:00";"Mjällby AIF - AIK";"0 - 0";6869;"Strandvallen";2010;"lördag";"AWAY";"AIK";"Mjällby AIF";"AIK";"Mjällby AIF";0;0;0;0;0;1;1;0;1;0;13;20;-7;17;16;4;4;9;15;11
2010-08-02 19:00:00;2010-08-02;"19:00";"Åtvidabergs FF - Örebro";"0 - 2";4345;"Kopparvallen";2010;"måndag";"HOME";"Åtvidabergs FF";"Åtvidabergs FF";"Örebro";"Örebro";0;2;0;2;-2;1;0;0;0;1;14;27;-13;17;13;3;4;10;16;15
2010-08-05 19:00:00;2010-08-05;"19:00";"Helsingborgs IF - Djurgården";"3 - 3";15407;"Olympia, Helsingborg";2010;"torsdag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Djurgården";"Djurgården";3;3;3;3;0;1;1;0;1;0;30;13;17;18;42;13;3;2;1;2
2010-08-07 16:00:00;2010-08-07;"16:00";"Örebro - Malmö FF";"0 - 3";10880;"Behrn Arena";2010;"lördag";"AWAY";"Malmö FF";"Örebro";"Malmö FF";"Örebro";0;3;3;0;3;1;3;1;0;0;34;18;16;18;39;12;3;3;2;1
2010-08-07 16:00:00;2010-08-07;"16:00";"Örebro - Malmö FF";"0 - 3";10880;"Behrn Arena";2010;"lördag";"HOME";"Örebro";"Örebro";"Malmö FF";"Malmö FF";0;3;0;3;-3;1;0;0;0;1;25;20;5;18;32;10;2;6;3;3
2010-08-08 18:00:00;2010-08-08;"18:00";"Halmstads BK - IF Elfsborg";"1 - 3";4402;"Örjans Vall";2010;"söndag";"AWAY";"IF Elfsborg";"Halmstads BK";"IF Elfsborg";"Halmstads BK";1;3;3;1;2;1;3;1;0;0;34;23;11;18;30;8;6;4;4;4
2010-08-07 16:00:00;2010-08-07;"16:00";"GAIS - Mjällby AIF";"3 - 2";2941;"Gamla Ullevi";2010;"lördag";"AWAY";"Mjällby AIF";"GAIS";"Mjällby AIF";"GAIS";3;2;2;3;-1;1;0;0;0;1;20;15;5;18;26;7;5;6;5;6
2010-08-08 16:00:00;2010-08-08;"16:00";"Kalmar FF - Trelleborgs FF";"2 - 1";3422;"Fredriksskans";2010;"söndag";"HOME";"Kalmar FF";"Kalmar FF";"Trelleborgs FF";"Trelleborgs FF";2;1;2;1;1;1;3;1;0;0;22;23;-1;18;25;6;7;5;6;9
2010-08-08 18:00:00;2010-08-08;"18:00";"BK Häcken - IFK Göteborg";"1 - 5";6027;"Rambergsvallen";2010;"söndag";"AWAY";"IFK Göteborg";"BK Häcken";"IFK Göteborg";"BK Häcken";1;5;5;1;4;1;3;1;0;0;27;15;12;18;24;6;6;6;7;7
2010-08-07 16:00:00;2010-08-07;"16:00";"GAIS - Mjällby AIF";"3 - 2";2941;"Gamla Ullevi";2010;"lördag";"HOME";"GAIS";"GAIS";"Mjällby AIF";"Mjällby AIF";3;2;3;2;1;1;3;1;0;0;16;19;-3;18;24;6;6;6;8;13
2010-08-08 16:30:00;2010-08-08;"16:30";"AIK - IF Brommapojkarna";"2 - 1";9818;"Råsunda";2010;"söndag";"AWAY";"IF Brommapojkarna";"AIK";"IF Brommapojkarna";"AIK";2;1;1;2;-1;1;0;0;0;1;15;20;-5;18;22;6;4;8;9;16
2010-08-08 18:00:00;2010-08-08;"18:00";"BK Häcken - IFK Göteborg";"1 - 5";6027;"Rambergsvallen";2010;"söndag";"HOME";"BK Häcken";"BK Häcken";"IFK Göteborg";"IFK Göteborg";1;5;1;5;-4;1;0;0;0;1;20;27;-7;18;22;6;4;8;10;8
2010-08-08 16:00:00;2010-08-08;"16:00";"Kalmar FF - Trelleborgs FF";"2 - 1";3422;"Fredriksskans";2010;"söndag";"AWAY";"Trelleborgs FF";"Kalmar FF";"Trelleborgs FF";"Kalmar FF";2;1;1;2;-1;1;0;0;0;1;17;27;-10;18;21;6;3;9;11;5
2010-08-05 19:00:00;2010-08-05;"19:00";"Helsingborgs IF - Djurgården";"3 - 3";15407;"Olympia, Helsingborg";2010;"torsdag";"AWAY";"Djurgården";"Helsingborgs IF";"Djurgården";"Helsingborgs IF";3;3;3;3;0;1;1;0;1;0;18;24;-6;18;20;5;5;8;12;10
2010-08-08 18:00:00;2010-08-08;"18:00";"Halmstads BK - IF Elfsborg";"1 - 3";4402;"Örjans Vall";2010;"söndag";"HOME";"Halmstads BK";"Halmstads BK";"IF Elfsborg";"IF Elfsborg";1;3;1;3;-2;1;0;0;0;1;17;25;-8;18;20;6;2;10;13;12
2010-08-08 18:00:00;2010-08-08;"18:00";"Gefle IF FF - Åtvidabergs FF";"4 - 2";3227;"Strömvallen";2010;"söndag";"HOME";"Gefle IF FF";"Gefle IF FF";"Åtvidabergs FF";"Åtvidabergs FF";4;2;4;2;2;1;3;1;0;0;19;24;-5;18;19;5;4;9;14;14
2010-08-08 16:30:00;2010-08-08;"16:30";"AIK - IF Brommapojkarna";"2 - 1";9818;"Råsunda";2010;"söndag";"HOME";"AIK";"AIK";"IF Brommapojkarna";"IF Brommapojkarna";2;1;2;1;1;1;3;1;0;0;15;21;-6;18;19;5;4;9;15;11
2010-08-08 18:00:00;2010-08-08;"18:00";"Gefle IF FF - Åtvidabergs FF";"4 - 2";3227;"Strömvallen";2010;"söndag";"AWAY";"Åtvidabergs FF";"Gefle IF FF";"Åtvidabergs FF";"Gefle IF FF";4;2;2;4;-2;1;0;0;0;1;16;31;-15;18;13;3;4;11;16;15
2010-08-15 16:30:00;2010-08-15;"16:30";"IFK Göteborg - Helsingborgs IF";"0 - 0";13892;"Gamla Ullevi";2010;"söndag";"AWAY";"Helsingborgs IF";"IFK Göteborg";"Helsingborgs IF";"IFK Göteborg";0;0;0;0;0;1;1;0;1;0;30;13;17;19;43;13;4;2;1;2
2010-08-15 16:00:00;2010-08-15;"16:00";"Malmö FF - Gefle IF FF";"2 - 0";14520;"Swedbank Stadion";2010;"söndag";"HOME";"Malmö FF";"Malmö FF";"Gefle IF FF";"Gefle IF FF";2;0;2;0;2;1;3;1;0;0;36;18;18;19;42;13;3;3;2;1
2010-08-14 13:30:00;2010-08-14;"13:30";"IF Elfsborg - Kalmar FF";"4 - 1";7637;"Borås Arena";2010;"lördag";"HOME";"IF Elfsborg";"IF Elfsborg";"Kalmar FF";"Kalmar FF";4;1;4;1;3;1;3;1;0;0;38;24;14;19;33;9;6;4;3;4
2010-08-16 19:00:00;2010-08-16;"19:00";"Mjällby AIF - Örebro";"1 - 0";3558;"Strandvallen";2010;"måndag";"AWAY";"Örebro";"Mjällby AIF";"Örebro";"Mjällby AIF";1;0;0;1;-1;1;0;0;0;1;25;21;4;19;32;10;2;7;4;3
2010-08-16 19:00:00;2010-08-16;"19:00";"Mjällby AIF - Örebro";"1 - 0";3558;"Strandvallen";2010;"måndag";"HOME";"Mjällby AIF";"Mjällby AIF";"Örebro";"Örebro";1;0;1;0;1;1;3;1;0;0;21;15;6;19;29;8;5;6;5;6
2010-08-15 16:30:00;2010-08-15;"16:30";"IFK Göteborg - Helsingborgs IF";"0 - 0";13892;"Gamla Ullevi";2010;"söndag";"HOME";"IFK Göteborg";"IFK Göteborg";"Helsingborgs IF";"Helsingborgs IF";0;0;0;0;0;1;1;0;1;0;27;15;12;19;25;6;7;6;6;7
2010-08-14 13:30:00;2010-08-14;"13:30";"IF Elfsborg - Kalmar FF";"4 - 1";7637;"Borås Arena";2010;"lördag";"AWAY";"Kalmar FF";"IF Elfsborg";"Kalmar FF";"IF Elfsborg";4;1;1;4;-3;1;0;0;0;1;23;27;-4;19;25;6;7;6;7;9
2010-08-14 16:00:00;2010-08-14;"16:00";"AIK - GAIS";"1 - 0";9497;"Råsunda";2010;"lördag";"AWAY";"GAIS";"AIK";"GAIS";"AIK";1;0;0;1;-1;1;0;0;0;1;16;20;-4;19;24;6;6;7;8;13
2010-08-16 19:00:00;2010-08-16;"19:00";"Trelleborgs FF - BK Häcken";"3 - 2";2395;"Vångavallen, D-plan";2010;"måndag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"BK Häcken";"BK Häcken";3;2;3;2;1;1;3;1;0;0;20;29;-9;19;24;7;3;9;9;5
2010-08-18 19:00:00;2010-08-18;"19:00";"IF Brommapojkarna - Djurgården";"0 - 1";5053;"Grimsta IP 1";2010;"onsdag";"AWAY";"Djurgården";"IF Brommapojkarna";"Djurgården";"IF Brommapojkarna";0;1;1;0;1;1;3;1;0;0;19;24;-5;19;23;6;5;8;10;10
2010-08-14 16:00:00;2010-08-14;"16:00";"AIK - GAIS";"1 - 0";9497;"Råsunda";2010;"lördag";"HOME";"AIK";"AIK";"GAIS";"GAIS";1;0;1;0;1;1;3;1;0;0;16;21;-5;19;22;6;4;9;11;11
2010-08-18 19:00:00;2010-08-18;"19:00";"IF Brommapojkarna - Djurgården";"0 - 1";5053;"Grimsta IP 1";2010;"onsdag";"HOME";"IF Brommapojkarna";"IF Brommapojkarna";"Djurgården";"Djurgården";0;1;0;1;-1;1;0;0;0;1;15;21;-6;19;22;6;4;9;12;16
2010-08-16 19:00:00;2010-08-16;"19:00";"Trelleborgs FF - BK Häcken";"3 - 2";2395;"Vångavallen, D-plan";2010;"måndag";"AWAY";"BK Häcken";"Trelleborgs FF";"BK Häcken";"Trelleborgs FF";3;2;2;3;-1;1;0;0;0;1;22;30;-8;19;22;6;4;9;13;8
2010-08-16 19:00:00;2010-08-16;"19:00";"Åtvidabergs FF - Halmstads BK";"1 - 1";2425;"Kopparvallen";2010;"måndag";"AWAY";"Halmstads BK";"Åtvidabergs FF";"Halmstads BK";"Åtvidabergs FF";1;1;1;1;0;1;1;0;1;0;18;26;-8;19;21;6;3;10;14;12
2010-08-15 16:00:00;2010-08-15;"16:00";"Malmö FF - Gefle IF FF";"2 - 0";14520;"Swedbank Stadion";2010;"söndag";"AWAY";"Gefle IF FF";"Malmö FF";"Gefle IF FF";"Malmö FF";2;0;0;2;-2;1;0;0;0;1;19;26;-7;19;19;5;4;10;15;14
2010-08-16 19:00:00;2010-08-16;"19:00";"Åtvidabergs FF - Halmstads BK";"1 - 1";2425;"Kopparvallen";2010;"måndag";"HOME";"Åtvidabergs FF";"Åtvidabergs FF";"Halmstads BK";"Halmstads BK";1;1;1;1;0;1;1;0;1;0;17;32;-15;19;14;3;5;11;16;15
2010-08-25 19:00:00;2010-08-25;"19:00";"Helsingborgs IF - Trelleborgs FF";"1 - 0";9326;"Olympia, Helsingborg";2010;"onsdag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Trelleborgs FF";"Trelleborgs FF";1;0;1;0;1;1;3;1;0;0;31;13;18;20;46;14;4;2;1;2
2010-08-23 19:00:00;2010-08-23;"19:00";"Halmstads BK - Malmö FF";"0 - 2";5502;"Örjans Vall";2010;"måndag";"AWAY";"Malmö FF";"Halmstads BK";"Malmö FF";"Halmstads BK";0;2;2;0;2;1;3;1;0;0;38;18;20;20;45;14;3;3;2;1
2010-08-23 19:00:00;2010-08-23;"19:00";"Örebro - AIK";"1 - 0";9678;"Behrn Arena";2010;"måndag";"HOME";"Örebro";"Örebro";"AIK";"AIK";1;0;1;0;1;1;3;1;0;0;26;21;5;20;35;11;2;7;3;3
2010-08-22 15:00:00;2010-08-22;"15:00";"BK Häcken - IF Elfsborg";"1 - 1";3279;"Rambergsvallen";2010;"söndag";"AWAY";"IF Elfsborg";"BK Häcken";"IF Elfsborg";"BK Häcken";1;1;1;1;0;1;1;0;1;0;39;25;14;20;34;9;7;4;4;4
2010-08-21 16:00:00;2010-08-21;"16:00";"Gefle IF FF - Mjällby AIF";"3 - 3";5723;"Strömvallen";2010;"lördag";"AWAY";"Mjällby AIF";"Gefle IF FF";"Mjällby AIF";"Gefle IF FF";3;3;3;3;0;1;1;0;1;0;24;18;6;20;30;8;6;6;5;6
2010-08-22 16:30:00;2010-08-22;"16:30";"Djurgården - IFK Göteborg";"2 - 0";9304;"Råsunda";2010;"söndag";"HOME";"Djurgården";"Djurgården";"IFK Göteborg";"IFK Göteborg";2;0;2;0;2;1;3;1;0;0;21;24;-3;20;26;7;5;8;6;10
2010-08-22 16:30:00;2010-08-22;"16:30";"Djurgården - IFK Göteborg";"2 - 0";9304;"Råsunda";2010;"söndag";"AWAY";"IFK Göteborg";"Djurgården";"IFK Göteborg";"Djurgården";2;0;0;2;-2;1;0;0;0;1;27;17;10;20;25;6;7;7;7;7
2010-08-23 19:00:00;2010-08-23;"19:00";"GAIS - IF Brommapojkarna";"1 - 1";3035;"Gamla Ullevi";2010;"måndag";"HOME";"GAIS";"GAIS";"IF Brommapojkarna";"IF Brommapojkarna";1;1;1;1;0;1;1;0;1;0;17;21;-4;20;25;6;7;7;8;13
2010-08-22 18:00:00;2010-08-22;"18:00";"Kalmar FF - Åtvidabergs FF";"1 - 2";3611;"Fredriksskans";2010;"söndag";"HOME";"Kalmar FF";"Kalmar FF";"Åtvidabergs FF";"Åtvidabergs FF";1;2;1;2;-1;1;0;0;0;1;24;29;-5;20;25;6;7;7;9;9
2010-08-25 19:00:00;2010-08-25;"19:00";"Helsingborgs IF - Trelleborgs FF";"1 - 0";9326;"Olympia, Helsingborg";2010;"onsdag";"AWAY";"Trelleborgs FF";"Helsingborgs IF";"Trelleborgs FF";"Helsingborgs IF";1;0;0;1;-1;1;0;0;0;1;20;30;-10;20;24;7;3;10;10;5
2010-08-23 19:00:00;2010-08-23;"19:00";"GAIS - IF Brommapojkarna";"1 - 1";3035;"Gamla Ullevi";2010;"måndag";"AWAY";"IF Brommapojkarna";"GAIS";"IF Brommapojkarna";"GAIS";1;1;1;1;0;1;1;0;1;0;16;22;-6;20;23;6;5;9;11;16
2010-08-22 15:00:00;2010-08-22;"15:00";"BK Häcken - IF Elfsborg";"1 - 1";3279;"Rambergsvallen";2010;"söndag";"HOME";"BK Häcken";"BK Häcken";"IF Elfsborg";"IF Elfsborg";1;1;1;1;0;1;1;0;1;0;23;31;-8;20;23;6;5;9;12;8
2010-08-23 19:00:00;2010-08-23;"19:00";"Örebro - AIK";"1 - 0";9678;"Behrn Arena";2010;"måndag";"AWAY";"AIK";"Örebro";"AIK";"Örebro";1;0;0;1;-1;1;0;0;0;1;16;22;-6;20;22;6;4;10;13;11
2010-08-23 19:00:00;2010-08-23;"19:00";"Halmstads BK - Malmö FF";"0 - 2";5502;"Örjans Vall";2010;"måndag";"HOME";"Halmstads BK";"Halmstads BK";"Malmö FF";"Malmö FF";0;2;0;2;-2;1;0;0;0;1;18;28;-10;20;21;6;3;11;14;12
2010-08-21 16:00:00;2010-08-21;"16:00";"Gefle IF FF - Mjällby AIF";"3 - 3";5723;"Strömvallen";2010;"lördag";"HOME";"Gefle IF FF";"Gefle IF FF";"Mjällby AIF";"Mjällby AIF";3;3;3;3;0;1;1;0;1;0;22;29;-7;20;20;5;5;10;15;14
2010-08-22 18:00:00;2010-08-22;"18:00";"Kalmar FF - Åtvidabergs FF";"1 - 2";3611;"Fredriksskans";2010;"söndag";"AWAY";"Åtvidabergs FF";"Kalmar FF";"Åtvidabergs FF";"Kalmar FF";1;2;2;1;1;1;3;1;0;0;19;33;-14;20;17;4;5;11;16;15
2010-08-29 18:00:00;2010-08-29;"18:00";"Malmö FF - IF Elfsborg";"1 - 0";16415;"Swedbank Stadion";2010;"söndag";"HOME";"Malmö FF";"Malmö FF";"IF Elfsborg";"IF Elfsborg";1;0;1;0;1;1;3;1;0;0;39;18;21;21;48;15;3;3;1;1
2010-08-28 16:00:00;2010-08-28;"16:00";"Örebro - Helsingborgs IF";"3 - 0";7662;"Behrn Arena";2010;"lördag";"AWAY";"Helsingborgs IF";"Örebro";"Helsingborgs IF";"Örebro";3;0;0;3;-3;1;0;0;0;1;31;16;15;21;46;14;4;3;2;2
2010-08-28 16:00:00;2010-08-28;"16:00";"Örebro - Helsingborgs IF";"3 - 0";7662;"Behrn Arena";2010;"lördag";"HOME";"Örebro";"Örebro";"Helsingborgs IF";"Helsingborgs IF";3;0;3;0;3;1;3;1;0;0;29;21;8;21;38;12;2;7;3;3
2010-08-29 18:00:00;2010-08-29;"18:00";"Malmö FF - IF Elfsborg";"1 - 0";16415;"Swedbank Stadion";2010;"söndag";"AWAY";"IF Elfsborg";"Malmö FF";"IF Elfsborg";"Malmö FF";1;0;0;1;-1;1;0;0;0;1;39;26;13;21;34;9;7;5;4;4
2010-08-29 15:00:00;2010-08-29;"15:00";"Mjällby AIF - Trelleborgs FF";"1 - 1";3539;"Strandvallen";2010;"söndag";"HOME";"Mjällby AIF";"Mjällby AIF";"Trelleborgs FF";"Trelleborgs FF";1;1;1;1;0;1;1;0;1;0;25;19;6;21;31;8;7;6;5;6
2010-08-27 19:00:00;2010-08-27;"19:00";"GAIS - Djurgården";"0 - 1";3768;"Gamla Ullevi";2010;"fredag";"AWAY";"Djurgården";"GAIS";"Djurgården";"GAIS";0;1;1;0;1;1;3;1;0;0;22;24;-2;21;29;8;5;8;6;10
2010-08-29 16:30:00;2010-08-29;"16:30";"AIK - IFK Göteborg";"1 - 2";12465;"Råsunda";2010;"söndag";"AWAY";"IFK Göteborg";"AIK";"IFK Göteborg";"AIK";1;2;2;1;1;1;3;1;0;0;29;18;11;21;28;7;7;7;7;7
2010-08-29 18:00:00;2010-08-29;"18:00";"Gefle IF FF - BK Häcken";"0 - 2";3124;"Strömvallen";2010;"söndag";"AWAY";"BK Häcken";"Gefle IF FF";"BK Häcken";"Gefle IF FF";0;2;2;0;2;1;3;1;0;0;25;31;-6;21;26;7;5;9;8;8
2010-08-27 19:00:00;2010-08-27;"19:00";"GAIS - Djurgården";"0 - 1";3768;"Gamla Ullevi";2010;"fredag";"HOME";"GAIS";"GAIS";"Djurgården";"Djurgården";0;1;0;1;-1;1;0;0;0;1;17;22;-5;21;25;6;7;8;9;13
2010-08-29 18:00:00;2010-08-29;"18:00";"Halmstads BK - Kalmar FF";"2 - 1";3309;"Örjans Vall";2010;"söndag";"AWAY";"Kalmar FF";"Halmstads BK";"Kalmar FF";"Halmstads BK";2;1;1;2;-1;1;0;0;0;1;25;31;-6;21;25;6;7;8;10;9
2010-08-29 15:00:00;2010-08-29;"15:00";"Mjällby AIF - Trelleborgs FF";"1 - 1";3539;"Strandvallen";2010;"söndag";"AWAY";"Trelleborgs FF";"Mjällby AIF";"Trelleborgs FF";"Mjällby AIF";1;1;1;1;0;1;1;0;1;0;21;31;-10;21;25;7;4;10;11;5
2010-08-29 18:00:00;2010-08-29;"18:00";"Halmstads BK - Kalmar FF";"2 - 1";3309;"Örjans Vall";2010;"söndag";"HOME";"Halmstads BK";"Halmstads BK";"Kalmar FF";"Kalmar FF";2;1;2;1;1;1;3;1;0;0;20;29;-9;21;24;7;3;11;12;12
2010-08-28 16:00:00;2010-08-28;"16:00";"IF Brommapojkarna - Åtvidabergs FF";"0 - 2";1876;"Grimsta IP 1";2010;"lördag";"HOME";"IF Brommapojkarna";"IF Brommapojkarna";"Åtvidabergs FF";"Åtvidabergs FF";0;2;0;2;-2;1;0;0;0;1;16;24;-8;21;23;6;5;10;13;16
2010-08-29 16:30:00;2010-08-29;"16:30";"AIK - IFK Göteborg";"1 - 2";12465;"Råsunda";2010;"söndag";"HOME";"AIK";"AIK";"IFK Göteborg";"IFK Göteborg";1;2;1;2;-1;1;0;0;0;1;17;24;-7;21;22;6;4;11;14;11
2010-08-29 18:00:00;2010-08-29;"18:00";"Gefle IF FF - BK Häcken";"0 - 2";3124;"Strömvallen";2010;"söndag";"HOME";"Gefle IF FF";"Gefle IF FF";"BK Häcken";"BK Häcken";0;2;0;2;-2;1;0;0;0;1;22;31;-9;21;20;5;5;11;15;14
2010-08-28 16:00:00;2010-08-28;"16:00";"IF Brommapojkarna - Åtvidabergs FF";"0 - 2";1876;"Grimsta IP 1";2010;"lördag";"AWAY";"Åtvidabergs FF";"IF Brommapojkarna";"Åtvidabergs FF";"IF Brommapojkarna";0;2;2;0;2;1;3;1;0;0;21;33;-12;21;20;5;5;11;16;15
2010-09-11 16:00:00;2010-09-11;"16:00";"Åtvidabergs FF - Malmö FF";"3 - 3";7130;"Kopparvallen";2010;"lördag";"AWAY";"Malmö FF";"Åtvidabergs FF";"Malmö FF";"Åtvidabergs FF";3;3;3;3;0;1;1;0;1;0;42;21;21;22;49;15;4;3;1;1
2010-09-11 16:00:00;2010-09-11;"16:00";"Helsingborgs IF - Gefle IF FF";"3 - 1";7910;"Olympia, Helsingborg";2010;"lördag";"HOME";"Helsingborgs IF";"Helsingborgs IF";"Gefle IF FF";"Gefle IF FF";3;1;3;1;2;1;3;1;0;0;34;17;17;22;49;15;4;3;2;2
2010-09-12 16:30:00;2010-09-12;"16:30";"Djurgården - Örebro";"2 - 1";8057;"Stockholms Stadion 1";2010;"söndag";"AWAY";"Örebro";"Djurgården";"Örebro";"Djurgården";2;1;1;2;-1;1;0;0;0;1;30;23;7;22;38;12;2;8;3;3
2010-09-11 16:00:00;2010-09-11;"16:00";"IF Elfsborg - Mjällby AIF";"2 - 0";7237;"Borås Arena";2010;"lördag";"HOME";"IF Elfsborg";"IF Elfsborg";"Mjällby AIF";"Mjällby AIF";2;0;2;0;2;1;3;1;0;0;41;26;15;22;37;10;7;5;4;4
2010-09-12 16:30:00;2010-09-12;"16:30";"Djurgården - Örebro";"2 - 1";8057;"Stockholms Stadion 1";2010;"söndag";"HOME";"Djurgården";"Djurgården";"Örebro";"Örebro";2;1;2;1;1;1;3;1;0;0;24;25;-1;22;32;9;5;8;5;10
2010-09-13 19:00:00;2010-09-13;"19:00";"IFK Göteborg - GAIS";"2 - 1";17112;"Gamla Ullevi";2010;"måndag";"HOME";"IFK Göteborg";"IFK Göteborg";"GAIS";"GAIS";2;1;2;1;1;1;3;1;0;0;31;19;12;22;31;8;7;7;6;7
2010-09-11 16:00:00;2010-09-11;"16:00";"IF Elfsborg - Mjällby AIF";"2 - 0";7237;"Borås Arena";2010;"lördag";"AWAY";"Mjällby AIF";"IF Elfsborg";"Mjällby AIF";"IF Elfsborg";2;0;0;2;-2;1;0;0;0;1;25;21;4;22;31;8;7;7;7;6
2010-09-10 19:00:00;2010-09-10;"19:00";"BK Häcken - Halmstads BK";"2 - 0";1725;"Rambergsvallen";2010;"fredag";"HOME";"BK Häcken";"BK Häcken";"Halmstads BK";"Halmstads BK";2;0;2;0;2;1;3;1;0;0;27;31;-4;22;29;8;5;9;8;8
2010-09-13 19:00:00;2010-09-13;"19:00";"Kalmar FF - IF Brommapojkarna";"3 - 0";3483;"Fredriksskans";2010;"måndag";"HOME";"Kalmar FF";"Kalmar FF";"IF Brommapojkarna";"IF Brommapojkarna";3;0;3;0;3;1;3;1;0;0;28;31;-3;22;28;7;7;8;9;9
2010-09-11 16:00:00;2010-09-11;"16:00";"Trelleborgs FF - AIK";"4 - 1";2340;"Vångavallen, D-plan";2010;"lördag";"HOME";"Trelleborgs FF";"Trelleborgs FF";"AIK";"AIK";4;1;4;1;3;1;3;1;0;0;25;32;-7;22;28;8;4;10;10;5
2010-09-13 19:00:00;2010-09-13;"19:00";"IFK Göteborg - GAIS";"2 - 1";17112;"Gamla Ullevi";2010;"måndag";"AWAY";"GAIS";"IFK Göteborg";"GAIS";"IFK Göteborg";2;1;1;2;-1;1;0;0;0;1;18;24;-6;22;25;6;7;9;11;13
2010-09-10 19:00:00;2010-09-10;"19:00";"BK Häcken - Halmstads BK";"2 - 0";1725;"Rambergsvallen";2010;"fredag";"AWAY";"Halmstads BK";"BK Häcken";"Halmstads BK";"BK Häcken";2;0;0;2;-2;1;0;0;0;1;20;31;-11;22;24;7;3;12;12;12
